node_emit_ms,client_recv_ms
0,0
6,0
12,2
18,10
24,14
30,20
35,25
40,30
47,36
53,42
58,48
63,53
69,59
75,65
81,71
86,76
120,110
143,133
144,133
149,139
156,146
163,152
168,158
173,163
178,168
183,173
190,179
195,185
200,190
221,211
227,217
233,223
251,241
277,267
277,267
283,273
288,278
293,283
299,289
305,295
310,300
315,305
331,321
337,326
341,331
348,337
354,344
359,348
377,368
406,396
407,396
407,397
412,402
419,409
424,414
429,419
444,434
449,439
456,446
462,451
468,457
474,464
480,470
486,476
506,496
536,525
536,526
536,526
541,531
556,546
561,551
566,556
572,562
578,568
583,573
589,578
594,583
600,590
605,595
612,601
633,623
660,650
665,655
672,662
677,667
683,673
689,679
694,684
700,690
706,696
711,701
718,708
723,713
729,719
735,725
741,731
761,751
802,792
802,792
803,792
809,798
815,805
820,810
826,816
831,821
837,827
842,832
848,838
853,843
860,850
865,855
872,862
901,891
923,913
924,913
930,920
935,925
941,931
946,936
953,943
958,948
963,953
969,959
976,966
981,971
987,977
1001,991
1006,996
1025,1015
1051,1041
1051,1041
1057,1046
1063,1053
1069,1059
1074,1064
1080,1069
1086,1075
1091,1081
1097,1087
1115,1105
1120,1110
1125,1115
1131,1121
1137,1127
1157,1147
1179,1170
1180,1170
1186,1176
1191,1181
1198,1188
1203,1193
1210,1200
1225,1215
1231,1221
1236,1226
1241,1231
1247,1237
1252,1242
1257,1247
1263,1253
1283,1273
1306,1296
1307,1297
1313,1303
1319,1309
1333,1323
1340,1329
1345,1335
1351,1341
1357,1346
1363,1353
1369,1359
1374,1364
1380,1370
1386,1376
1392,1382
1411,1401
1439,1429
1444,1434
1450,1439
1455,1444
1460,1450
1464,1454
1469,1459
1475,1465
1482,1472
1487,1477
1492,1482
1499,1488
1505,1495
1510,1500
1516,1506
1534,1525
1568,1559
1569,1559
1575,1564
1580,1570
1586,1576
1592,1582
1598,1588
1603,1593
1609,1599
1615,1605
1621,1611
1626,1616
1631,1621
1637,1627
1646,1636
1675,1666
1703,1693
1703,1693
1708,1698
1713,1703
1720,1710
1726,1715
1731,1721
1738,1728
1744,1734
1749,1739
1755,1745
1760,1750
1767,1757
1781,1771
1787,1777
1806,1796
1831,1821
1831,1821
1838,1828
1843,1833
1849,1839
1855,1844
1861,1851
1866,1856
1873,1862
1879,1869
1895,1885
1901,1891
1907,1897
1912,1902
1918,1908
1937,1927
1966,1957
1967,1957
1967,1957
1971,1961
1978,1968
1984,1973
1989,1979
2005,1995
2012,2001
2018,2007
2023,2013
2028,2018
2034,2024
2040,2029
2046,2036
2064,2054
2089,2079
2090,2080
2096,2086
2101,2092
2118,2108
2123,2113
2129,2119
2135,2125
2142,2132
2147,2137
2153,2143
2160,2150
2166,2155
2171,2161
2177,2167
2198,2188
2233,2223
2233,2223
2238,2228
2243,2233
2248,2238
2254,2244
2261,2251
2266,2256
2272,2262
2278,2267
2284,2273
2289,2279
2295,2285
2300,2290
2307,2297
2329,2318
2370,2360
2371,2361
2371,2361
2377,2367
2383,2373
2388,2378
2395,2385
2401,2391
2407,2397
2412,2402
2418,2408
2424,2414
2430,2419
2435,2425
2441,2430
2473,2463
2509,2499
2509,2499
2510,2500
2515,2505
2520,2510
2525,2515
2532,2522
2537,2527
2542,2532
2547,2537
2554,2544
2571,2560
2581,2571
2588,2578
2597,2587
2616,2606
2641,2632
2642,2632
2647,2637
2652,2642
2658,2647
2663,2653
2670,2660
2684,2674
2689,2679
2697,2687
2704,2693
2710,2699
2715,2705
2720,2710
2726,2716
2745,2735
2770,2760
2770,2760
2774,2764
2780,2770
2797,2787
2803,2793
2808,2798
2815,2805
2821,2812
2826,2816
2833,2823
2838,2828
2845,2835
2851,2841
2857,2847
2881,2871
2907,2897
2907,2897
2913,2902
2917,2907
2923,2912
2928,2918
2934,2923
2939,2929
2946,2936
2951,2941
2956,2946
2963,2953
2969,2959
2974,2964
2980,2970
3001,2991
3039,3029
3040,3030
3040,3030
3045,3035
3051,3041
3057,3047
3064,3054
3069,3059
3076,3066
3083,3073
3089,3079
3094,3084
3101,3091
3107,3097
3113,3103
3178,3168
3204,3194
3205,3195
3210,3200
3217,3209
3224,3214
3229,3219
3235,3224
3240,3230
3245,3235
3252,3242
3269,3259
3275,3264
3281,3270
3286,3276
3292,3281
3310,3300
3335,3325
3335,3325
3341,3330
3347,3336
3353,3343
3357,3347
3367,3356
3384,3374
3390,3379
3395,3385
3402,3392
3407,3397
3414,3404
3419,3409
3425,3415
3444,3434
3473,3463
3473,3464
3474,3464
3480,3469
3493,3483
3498,3488
3504,3493
3509,3499
3514,3504
3521,3511
3527,3517
3532,3522
3538,3528
3544,3534
3549,3539
3568,3559
3602,3592
3602,3592
3607,3597
3613,3603
3618,3608
3624,3614
3631,3620
3637,3627
3643,3633
3648,3638
3654,3643
3660,3649
3664,3654
3670,3660
3676,3665
3693,3683
3723,3713
3730,3719
3736,3726
3741,3731
3746,3736
3752,3742
3759,3749
3764,3754
3770,3759
3775,3765
3781,3770
3786,3776
3791,3781
3796,3786
3803,3793
3829,3819
3853,3843
3854,3843
3858,3848
3864,3853
3870,3860
3875,3865
3881,3870
3887,3877
3893,3883
3898,3888
3907,3897
3913,3902
3919,3909
3924,3914
3929,3918
3957,3947
3981,3971
3981,3971
3986,3975
3990,3980
3996,3986
4002,3992
4008,3998
4013,4003
4019,4009
4023,4013
4029,4018
4034,4024
4040,4030
4059,4049
4065,4055
4085,4075
4114,4104
4115,4104
4115,4105
4121,4110
4126,4116
4133,4123
4138,4128
4144,4134
4150,4140
4154,4144
4170,4160
4176,4166
4181,4171
4186,4176
4193,4183
4211,4202
4243,4233
4243,4233
4243,4233
4249,4239
4255,4245
4260,4250
4267,4257
4283,4273
4289,4278
4294,4284
4300,4290
4304,4294
4311,4301
4316,4306
4323,4313
4343,4333
4367,4357
4367,4357
4371,4361
4378,4367
4393,4382
4397,4387
4404,4394
4409,4399
4414,4404
4420,4410
4427,4417
4432,4422
4438,4428
4444,4434
4451,4441
4470,4460
4500,4490
4504,4494
4509,4499
4516,4505
4520,4510
4526,4516
4532,4521
4538,4527
4544,4534
4549,4539
4555,4545
4561,4550
4567,4557
4572,4562
4577,4567
4600,4590
4635,4625
4636,4625
4641,4630
4646,4636
4652,4641
4658,4647
4664,4654
4669,4659
4676,4666
4682,4671
4688,4678
4693,4683
4698,4688
4705,4695
4710,4699
4737,4727
4768,4758
4768,4758
4769,4759
4773,4763
4780,4769
4786,4775
4791,4781
4798,4787
4804,4793
4809,4799
4814,4804
4821,4810
4827,4816
4844,4834
4850,4840
4870,4861
4902,4892
4902,4892
4902,4892
4908,4898
4914,4904
4920,4910
4926,4916
4931,4921
4937,4926
4943,4933
4957,4947
4962,4952
4969,4958
4974,4964
4980,4970
5002,4992
5031,5021
5032,5022
5032,5022
5036,5026
5043,5033
5048,5038
5055,5045
5072,5062
5077,5067
5083,5073
5090,5080
5094,5084
5100,5090
5104,5094
5111,5101
5130,5120
5155,5145
5155,5145
5161,5151
5166,5156
5172,5162
5186,5176
5191,5181
5200,5190
5205,5195
5212,5201
5217,5207
5224,5213
5229,5218
5235,5225
5240,5230
5261,5251
5292,5282
5302,5292
5308,5298
5314,5303
5319,5309
5324,5314
5330,5320
5335,5325
5340,5330
5347,5336
5352,5342
5358,5348
5364,5354
5370,5360
5374,5364
5393,5383
5423,5413
5428,5418
5435,5425
5441,5431
5446,5436
5451,5441
5457,5446
5463,5453
5468,5458
5474,5464
5479,5469
5486,5476
5492,5482
5497,5487
5504,5494
5535,5525
5561,5551
5561,5551
5571,5561
5576,5566
5582,5571
5587,5577
5592,5582
5599,5588
5605,5594
5611,5600
5617,5606
5621,5611
5635,5625
5641,5630
5646,5636
5669,5659
5693,5683
5693,5683
5698,5688
5705,5695
5710,5700
5717,5706
5722,5712
5728,5718
5734,5724
5749,5739
5754,5744
5759,5749
5765,5755
5772,5762
5777,5767
5796,5786
5826,5816
5826,5816
5826,5816
5831,5821
5838,5828
5844,5834
5858,5848
5864,5854
5869,5859
5874,5864
5880,5869
5886,5876
5892,5882
5897,5887
5903,5893
5922,5912
5949,5939
5950,5939
5950,5940
5956,5946
5972,5961
5978,5967
5983,5973
5988,5979
5994,5984
6000,5989
6005,5995
6010,6000
6016,6005
6021,6011
6026,6016
6044,6034
6070,6060
6070,6060
6085,6075
6091,6081
6096,6086
6101,6091
6118,6108
6124,6114
6129,6119
6135,6124
6141,6131
6148,6138
6153,6143
6158,6148
6164,6154
6181,6171
6214,6204
6214,6204
6218,6208
6225,6215
6231,6221
6236,6226
