node_emit_ms,client_recv_ms
0,0
50,50
99,99
151,151
201,201
250,250
308,308
351,351
401,401
450,450
500,500
551,551
602,602
650,650
700,700
760,760
800,800
851,850
900,900
950,950
1000,1000
1051,1051
1100,1100
1150,1150
1209,1209
1249,1249
1299,1299
1349,1349
1401,1401
1451,1451
1501,1502
1551,1551
1602,1602
1658,1658
1701,1701
1751,1751
1800,1800
1850,1850
1900,1900
1950,1950
2000,2000
2050,2051
2107,2107
2150,2151
2199,2199
2250,2250
2300,2300
2350,2350
2400,2400
2449,2449
2500,2500
2555,2555
2599,2599
2649,2649
2699,2699
2749,2749
2799,2799
2851,2851
2898,2898
2948,2948
3005,3005
3049,3049
3099,3099
3150,3150
3200,3200
3251,3251
3301,3301
3350,3350
3400,3400
3455,3455
3500,3500
3550,3550
3601,3601
3651,3651
3701,3701
3751,3751
3801,3801
3850,3850
3901,3901
3951,3951
4010,4010
4053,4053
4102,4102
4152,4153
4202,4202
4254,4254
4305,4305
4353,4353
4403,4403
4460,4460
4503,4503
4553,4553
4609,4609
4654,4654
4703,4703
4754,4754
4804,4804
4853,4853
4909,4909
4954,4954
5002,5002
5051,5051
5102,5102
5152,5152
5201,5201
5251,5251
5301,5301
5359,5359
5400,5400
5451,5451
5500,5500
5551,5551
5600,5600
5650,5650
5701,5701
5750,5750
5807,5807
5850,5850
5900,5900
5949,5949
