node_emit_ms,client_recv_ms
0,0
56,56
98,98
151,151
197,197
248,248
298,298
349,349
402,403
447,447
508,509
547,547
597,597
647,647
696,696
746,746
796,796
848,849
896,896
957,958
995,995
1046,1046
1095,1095
1145,1145
1195,1195
1244,1245
1297,1297
1345,1346
1406,1406
1445,1445
1494,1495
1545,1545
1593,1593
1643,1643
1693,1694
1751,1751
1793,1794
1860,1860
1893,1893
1943,1943
1993,1993
2043,2044
2093,2094
2144,2144
2195,2195
2243,2243
2304,2305
2344,2344
2394,2395
2444,2445
2494,2494
2543,2544
2594,2594
2643,2643
2693,2693
2753,2753
2793,2794
2843,2843
2892,2892
2942,2942
2991,2991
3041,3041
3091,3091
3140,3140
3197,3198
3240,3240
3291,3291
3340,3340
3390,3391
3440,3440
3490,3490
3540,3540
3590,3590
3647,3647
3690,3691
3740,3740
3791,3791
3839,3839
3890,3890
3939,3939
3989,3990
4039,4039
4095,4095
4141,4141
4198,4199
4240,4240
4291,4291
4341,4342
4390,4391
4440,4441
4490,4490
4540,4540
4590,4590
4644,4644
4691,4691
4747,4748
4790,4790
4839,4839
4889,4889
4943,4943
4990,4990
5040,5040
5089,5089
5140,5140
5199,5199
5239,5239
5288,5288
5339,5339
5389,5389
5439,5440
5488,5488
5541,5541
5589,5590
5650,5650
5691,5691
5741,5742
5791,5791
5840,5840
5890,5891
5939,5940
